"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"21043";1033;"";"";"Dembowskiego Edwarda  56 ";"bud.o trzech i wiÍcej mieszkaniach";"montaz wewnetrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-04-01";"10372/15";"2060/15";"2015-05-05";2015;4;"2015-04-01";25;"2015_04";"Wiosna";17,0979291;51,1065723
"21044";1034;"";"";"Jednoúci Narodowej  75 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu uøytkowego wraz ze zmianπ sposobu uzytkowania na lokal mieszkalny";"przebudowa";"2015-02-26";"6113/15";"2061/15";"2015-05-05";2015;2;"2015-02-01";49;"2015_02";"Zima";17,041372;51,120781
"21045";1035;"";"";"Kominiarska  21 ";"bud.niemieszkalne pozosta≥e";"odmowa";"rozbudowa";"2014-09-19";"30647/14";"2063/15";"2015-05-05";2014;9;"2014-09-01";163;"2014_09";"JesieÒ";17,0018186;51,1695666
"21046";1036;"";"";"K≥opockiej Janiny  ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2015-03-04";"6720/15";"2064/15";"2015-05-05";2015;3;"2015-03-01";45;"2015_03";"Wiosna";16,8782602;51,1231446
"21047";1037;"";"";"Wyk≥adowa  57 ";"ulice i drogi pozosta≥e";"odmowa";"tymczasowe";"2015-03-06";"7028/15";"2065/15";"2015-05-05";2015;3;"2015-03-01";43;"2015_03";"Wiosna";17,150963;51,0981139
"21048";1038;"";"";"K≥opockiej Janiny  ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2015-03-04";"6718/15";"2066/15";"2015-05-05";2015;3;"2015-03-01";45;"2015_03";"Wiosna";16,8782602;51,1231446
"21049";1039;"";"";"K≥opockiej Janiny  ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2015-03-04";"6719/15";"2068/15";"2015-05-05";2015;3;"2015-03-01";45;"2015_03";"Wiosna";16,8782602;51,1231446
"21050";1040;"";"";"Angielska  10  ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego o zewnÍtrzne schody";"rozbudowa";"2015-03-31";"10066/15";"2070/15";"2015-05-05";2015;3;"2015-03-01";26;"2015_03";"Wiosna";16,9657309;51,1105049
"21051";1041;"";"";"Norwida Cypriana Kamila  20 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej,c.o. i wod-kan w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-04-02";"10450/15";"2071/15";"2015-05-05";2015;4;"2015-04-01";24;"2015_04";"Wiosna";17,0618534;51,1094868
"21052";1042;"";"";"Wπsowicza JÛzefa  30 ";"bud.o dwÛch mieszkaniach";"budowa budynku jednorodzinnego wolno stojπcego";"nowe";"2015-04-09";"11070/15";"2072/15";"2015-05-05";2015;4;"2015-04-01";19;"2015_04";"Wiosna";16,8748665;51,1613998
"21053";1043;"";"";"Bukowskiego Marcina  39 ";"bud.niemieszkalne pozosta≥e";"budowa budynku gospodarczego";"nowe";"2015-03-04";"6857/15";"2073/15";"2015-05-05";2015;3;"2015-03-01";45;"2015_03";"Wiosna";16,9752866;51,0789388
"21054";1044;"";"";"Bi≥gorajska  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej niskiego napiÍcia wraz ze z≥πczami kablowymi niskiego napiÍcia dla zasilania budynkÛw";"nowe";"2015-02-25";"5849/15";"2074/15";"2015-05-05";2015;2;"2015-02-01";50;"2015_02";"Zima";16,9219011;51,1677631
"21055";1045;"";"";"Sπdowa 1 ";"bud.biurowe";"remont kancelarii sπdu";"przebudowa";"2015-03-04";"6752/15";"2075/15";"2015-05-05";2015;3;"2015-03-01";45;"2015_03";"Wiosna";17,0242329;51,1059082
"21056";1046;"";"";"Mydlana 2 ";"bud.przemys≥owe";"remont pomieszczeÒ szatniowo-sanitarnych hali";"remont";"2015-03-26";"9643/15";"2077/15";"2015-05-05";2015;3;"2015-03-01";29;"2015_03";"Wiosna";17,1142297;51,1207413
"21057";1047;"";"";"Hallera JÛzefa Gen. Aleja 174  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2015-02-19";"5197/15";"2078/15";"2015-05-05";2015;2;"2015-02-01";54;"2015_02";"Zima";16,9838946;51,0915562
"21058";1048;"";"";"Kowalska 143 ";"bud.biurowe";"przebudowa pomieszczeÒ o nr bo32 i bo33 w czÍúci biurowej budynku iatd2 na skepik wewnÍtrzny z zapleczem";"przebudowa";"2015-03-11";"7735/15";"2079/15";"2015-05-05";2015;3;"2015-03-01";40;"2015_03";"Wiosna";17,1146147;51,1268343
"21059";1049;"";"";"ålÍøna  44-46 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej úredniego napiÍcia";"nowe";"2015-04-02";"10536/15";"2080/15";"2015-05-05";2015;4;"2015-04-01";24;"2015_04";"Wiosna";17,030839;51,0928089
"21060";1050;"";"";"Minkowskiego Oskara  13 ";"bud.o trzech i wiÍcej mieszkaniach";"montaz wewnetrznej instalacji gazu w lokalu mieszkal";"inst.wewnÍtrzna";"2015-04-15";"11771/15";"2081/15";"2015-05-05";2015;4;"2015-04-01";15;"2015_04";"Wiosna";17,0623875;51,1151728
"21061";1051;"";"";"Klasztorna  34 ";"bud.niemieszkalne pozosta≥e";"budowa budynku gospodarczego";"nowe";"2015-03-12";"7787/15";"2083/15";"2015-05-05";2015;3;"2015-03-01";39;"2015_03";"Wiosna";17,042306;51,062301
"21062";1052;"";"";"  ";"bud.mieszkalne jednorodzinne";"budowa domu jednorodzinnego";"nowe";"2015-02-02";"2888/15";"2084/15";"2015-05-05";2015;2;"2015-02-01";67;"2015_02";"Zima";17,0385376;51,1078852
"21063";1053;"";"";"MosiÍøna  12 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku mieszkalnym";"przebudowa";"2015-04-01";"10364/15";"2085/15";"2015-05-05";2015;4;"2015-04-01";25;"2015_04";"Wiosna";16,9995279;51,100116
"21064";1054;"";"";"Krajobrazowa  10 ";"bud.mieszkalne jednorodzinne";"montaz instalacji gazowej dla budynku";"inst.wewnÍtrzna";"2015-03-19";"8811/15";"2086/15";"2015-05-05";2015;3;"2015-03-01";34;"2015_03";"Wiosna";16,837315;51,12935
"21065";1055;"";"";"Sienkiewicza Henryka  41 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-31";"10082/15";"2087/15";"2015-05-05";2015;3;"2015-03-01";26;"2015_03";"Wiosna";17,053441;51,1162759
"21066";1056;"";"";"Doøynkowa  3B ";"ulice i drogi pozosta≥e";"budowa zjazdu z drogi";"nowe";"2015-03-31";"10086/15";"2088/15";"2015-05-05";2015;3;"2015-03-01";26;"2015_03";"Wiosna";16,9821436;51,0659186
"21067";1057;"";"";"Trzebnicka 6 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2015-03-17";"8446/15";"2089/15";"2015-05-05";2015;3;"2015-03-01";36;"2015_03";"Wiosna";17,0361039;51,1211
"21068";1058;"";"";"Orkana W≥adys≥awa 6 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-03";"10632/15";"2090/15";"2015-05-05";2015;4;"2015-04-01";23;"2015_04";"Wiosna";17,0514271;51,1353145
"21069";1059;"";"";"GrabiszyÒska  27 ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"remont";"2015-02-25";"5750/15";"2092/15";"2015-05-06";2015;2;"2015-02-01";51;"2015_02";"Zima";17,0186783;51,1038619
"21070";1060;"";"";"Komandorska 8 ";"linie elektroener.i telekom.rozdzielcz.";"umorzenie";"nowe";"2015-03-13";"8096/15";"2094/15";"2015-05-06";2015;3;"2015-03-01";39;"2015_03";"Wiosna";17,031079;51,1002379
"21071";1061;"";"";"£ukowska  59 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stojπcego dwulokalowego";"nowe";"2015-02-24";"5652/15";"2098/15";"2015-05-06";2015;2;"2015-02-01";52;"2015_02";"Zima";16,9227404;51,1659595
"21072";1062;"";"";"£ukowska  61 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-02-24";"5651/15";"2099/15";"2015-05-06";2015;2;"2015-02-01";52;"2015_02";"Zima";16,9227404;51,1659595
"21073";1063;"";"";"Katowicka 5 ";"bud.o trzech i wiÍcej mieszkaniach";"remont budynku mieszkalnego w zakresie wymiany stolarki";"remont";"2015-04-30";"13701/15";"2101/15";"2015-05-06";2015;4;"2015-04-01";5;"2015_04";"Wiosna";17,083949;51,075669
"21074";1064;"";"";"Pautscha Fryderyka 4 ";"bud.biurowe";"remont i przebudowa budynku straøy miejskiej oraz terenu wokÛ≥ budynku";"przebudowa";"2015-04-01";"10333/15";"2102/15";"2015-05-06";2015;4;"2015-04-01";26;"2015_04";"Wiosna";17,1005291;51,1017106
"21075";1065;"";"";"Chorzowska  19 ";"bud.o trzech i wiÍcej mieszkaniach";"remont budynku mieszkalnego w zakresie wymiany stolarki";"remont";"2015-04-30";"13702/15";"2103/15";"2015-05-06";2015;4;"2015-04-01";5;"2015_04";"Wiosna";17,0823359;51,0759619
"21076";1066;"";"";"Katowicka 2 ";"bud.o trzech i wiÍcej mieszkaniach";"remont budynku mieszkalnego-wymiany stolarki drzwiowej zewnÍtrznej klatek schodowych";"remont";"2015-04-30";"13700/15";"2104/15";"2015-05-06";2015;4;"2015-04-01";5;"2015_04";"Wiosna";17,084584;51,075958
"21077";1067;"";"";"SzczÍúliwa  14 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2015-03-27";"9711/15";"2105/15";"2015-05-06";2015;3;"2015-03-01";29;"2015_03";"Wiosna";17,009301;51,098661
"21078";1068;"";"";"WyspiaÒskiego Stan.Wyb.  18  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2015-02-10";"4061/15";"2106/15";"2015-05-06";2015;2;"2015-02-01";62;"2015_02";"Zima";17,0385376;51,1078852
"21079";1069;"";"";"Strzelecki Plac  ";"linie elektroener.i telekom.rozdzielcz.";" przebudowa linii kablowych nn i ún w rejonie placu strzeleckiego";"przebudowa";"2015-03-17";"8477/15";"2107/15";"2015-05-06";2015;3;"2015-03-01";37;"2015_03";"Wiosna";17,028297;51,1222702
"21080";1070;"";"";"Przejazdowa  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-03-26";"9614/15";"2108/15";"2015-05-06";2015;3;"2015-03-01";30;"2015_03";"Wiosna";17,0787434;51,1479709
"21081";1071;"";"";"KowieÒska 47A ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"nowe";"2015-02-12";"4364/15";"2109/15";"2015-05-06";2015;2;"2015-02-01";60;"2015_02";"Zima";17,1361493;51,1429127
"21082";1072;"";"";"Miarki Karola  11 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lok.mieszkalnym";"inst.wewnÍtrzna";"2015-04-10";"11129/15";"2110/15";"2015-05-06";2015;4;"2015-04-01";19;"2015_04";"Wiosna";17,0526924;51,1262995
"21083";1073;"";"";"Cybulskiego Wojciecha  22 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2015-03-16";"8333/15";"2111/15";"2015-05-06";2015;3;"2015-03-01";38;"2015_03";"Wiosna";17,0307946;51,116573
"21084";1074;"";"";"DaszyÒskiego Ignacego  14 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2015-02-17";"4841/15";"2113/15";"2015-05-06";2015;2;"2015-02-01";57;"2015_02";"Zima";17,0495248;51,1257772
"21085";1075;"";"";"Przyjaüni 103C ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu us≥ugowego w zespole budynkÛw wielorodzinnych z us≥ugami na gabinety stomatologiczne";"przebudowa";"2015-03-26";"9566/15";"2115/15";"2015-05-06";2015;3;"2015-03-01";30;"2015_03";"Wiosna";16,9959079;51,0670121
"21086";1076;"";"";"Øeglarska  49 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego w zabudowie bliøniaczej";"rozbudowa";"2015-02-18";"4900/15";"2116/15";"2015-05-06";2015;2;"2015-02-01";56;"2015_02";"Zima";16,9831143;51,0873527
"21087";1077;"";"";"£ukasiÒskiego Waleriana 4 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i montaøu wewn. instalacji centralnego ogrzewania";"inst.wewnÍtrzna";"2015-03-31";"10245/15";"2119/15";"2015-05-06";2015;3;"2015-03-01";27;"2015_03";"Wiosna";17,0498146;51,1019364
"21088";1078;"";"";"£ukowska  40 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-03-13";"7982/15";"2120/15";"2015-05-06";2015;3;"2015-03-01";39;"2015_03";"Wiosna";16,9227404;51,1659595
"21089";1079;"";"";"Brzechwy Jana  22 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w budynku mieszkalnym";"inst.wewnÍtrzna";"2015-03-30";"10043/15";"2121/15";"2015-05-06";2015;3;"2015-03-01";28;"2015_03";"Wiosna";17,0460273;51,140219
"21090";1080;"";"";"Chorzowska 2 ";"linie elektroener.i telekom.rozdzielcz.";" budowa linii kablowej nn do zasilania budynku garaøy";"przy≥πcze";"2015-03-05";"6996/15";"2123/15";"2015-05-06";2015;3;"2015-03-01";45;"2015_03";"Wiosna";17,0840906;51,0759514
"21091";1081;"";"";"Ga≥czyÒskiego Konstantego Ildefonsa  16 ";"bud.mieszkalne jednorodzinne";"umorzenie";"zmiana spos.uøytk.";"2015-03-23";"9090/15";"2125/15";"2015-05-07";2015;3;"2015-03-01";34;"2015_03";"Wiosna";17,0282747;51,0557555
"21092";1082;"";"";"Worcella Stanis≥awa 6 ";"bud.o trzech i wiÍcej mieszkaniach";"remont balkonÛw w budynku mieszkalnym wielorodzinnym";"remont";"2015-03-20";"9003/15";"2126/15";"2015-05-07";2015;3;"2015-03-01";35;"2015_03";"Wiosna";17,0434414;51,104682
"21093";1083;"";"";"Pasteura Ludwika Wybrzeøe  18 ";"bud.handlowo-uslugowe";"rozbudowa budynku zamieszkania zbiorowego z cz.us≥ugowπ i garaøem podziemnym ""starter 2"" oraz przebudowa istniejπcego budynku ""starter""";"rozbudowa";"2015-04-07";"10719/15";"2127/15";"2015-05-07";2015;4;"2015-04-01";23;"2015_04";"Wiosna";17,0705809;51,1136054
"21094";1084;"";"";"SaperÛw  2A ";"bud.handlowo-uslugowe";"odmowa";"przebudowa";"2015-03-13";"8135/15";"2130/15";"2015-05-07";2015;3;"2015-03-01";40;"2015_03";"Wiosna";17,003722;51,0850839
"21095";1085;"";"";"Kolejowa  22 ";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"inst.wewnÍtrzna";"2015-04-20";"12412/15";"2132/15";"2015-05-07";2015;4;"2015-04-01";14;"2015_04";"Wiosna";17,019499;51,102239
"21096";1086;"";"";"Beskidzka  ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2015-02-16";"4728/15";"2135/15";"2015-05-07";2015;2;"2015-02-01";59;"2015_02";"Zima";16,8542396;51,1303903
"21097";1087;"";"";"Konopnickiej Marii  3A ";"bud.mieszkalne jednorodzinne";"rozbudoww budynku jednorodzinnego                   udowie bliüniaczej";"rozbudowa";"2015-04-23";"12775/15";"2136/15";"2015-05-07";2015;4;"2015-04-01";11;"2015_04";"Wiosna";17,041384;51,1404428
"21098";1088;"";"";"Klaczki Juliana  31 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego-zabudowa balkonu";"rozbudowa";"2015-02-03";"3144/15";"2137/15";"2015-05-07";2015;2;"2015-02-01";68;"2015_02";"Zima";17,0636233;51,136766
"21099";1089;"";"";"PowstaÒcÛw ålπskich  95 ";"bud.biurowe";"przebudowa elewacji na kondygnacji +1 w budynku sky tower";"przebudowa";"2015-04-16";"12038/15";"2138/15";"2015-05-07";2015;4;"2015-04-01";16;"2015_04";"Wiosna";17,0198484;51,0939798
"21100";1090;"";"";"Na Niskich £πkach  ";"mosty,wiadukty i estakady";"remont mostu";"remont";"2015-03-12";"7836/15";"2139/15";"2015-05-07";2015;3;"2015-03-01";41;"2015_03";"Wiosna";17,0649194;51,0970344
"21101";1091;"";"";"Jahna Alfreda 5 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2015-04-02";"10472/15";"2140/15";"2015-05-07";2015;4;"2015-04-01";26;"2015_04";"Wiosna";17,0318666;51,1205907
"21102";1092;"";"";"ZwyciÍska  ";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa i przebudowa budynku biurowego na wielorodzinny budynek mieszkalny";"przebudowa";"2015-03-20";"9024/15";"2142/15";"2015-05-07";2015;3;"2015-03-01";35;"2015_03";"Wiosna";17,0056571;51,0596505
"21103";1093;"";"";"Lwowska  39 ";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji budynku wielorodzinnego";"remont";"2015-03-10";"7549/15";"2143/15";"2015-05-07";2015;3;"2015-03-01";43;"2015_03";"Wiosna";17,0132899;51,098757
"21104";1094;"";"";"KoreaÒska 31L ";"bud.mieszkalne jednorodzinne";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-10";"11314/15";"2144/15";"2015-05-07";2015;4;"2015-04-01";20;"2015_04";"Wiosna";17,084595;51,055259
"21105";1095;"";"";"Maúlicka  ";"bud.o trzech i wiÍcej mieszkaniach";"budowa zespo≥u budynkÛw mieszkalnych";"nowe";"2015-03-02";"6427/15";"2147/15";"2015-05-07";2015;3;"2015-03-01";49;"2015_03";"Wiosna";16,9364771;51,1556322
"21106";1096;"";"";"KamiennogÛrska 105 ";"bud.mieszkalne jednorodzinne";"montaø instalacji gazu w budynku.";"inst.wewnÍtrzna";"2015-04-07";"10798/15";"2149/15";"2015-05-07";2015;4;"2015-04-01";23;"2015_04";"Wiosna";16,895837;51,132224
"21107";1097;"";"";"Stab≥owicka  ";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu";"nowe";"2015-03-23";"9084/15";"2150/15";"2015-05-07";2015;3;"2015-03-01";34;"2015_03";"Wiosna";16,8972618;51,1645683
"21108";1098;"";"";"åwieradowska 3 ";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-04-14";"11542/15";"2152/15";"2015-05-07";2015;4;"2015-04-01";18;"2015_04";"Wiosna";17,034433;51,077113
"21109";1099;"";"";"Petraøyckiego Leona  14 ";"bud.o dwÛch mieszkaniach";"montaø instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-04-21";"12606/15";"2153/15";"2015-05-07";2015;4;"2015-04-01";13;"2015_04";"Wiosna";16,9692713;51,0800346
"21110";1100;"";"";"Matejki Jana Aleja 9 ";"bud.o trzech i wiÍcej mieszkaniach";"remont budynku mieszkalnego wielorodzinnego";"remont";"2015-03-13";"8075/15";"2154/15";"2015-05-07";2015;3;"2015-03-01";40;"2015_03";"Wiosna";17,0497175;51,1182641
"21111";1101;"";"";"Tomaszowska  10 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazu oraz c.o.w lokalu mieszkalnym";"inst.wewnÍtrzna";"2015-03-23";"9162/15";"2157/15";"2015-05-07";2015;3;"2015-03-01";34;"2015_03";"Wiosna";17,0391999;51,090086
"21112";1102;"";"";"Stab≥owicka  95 ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa czÍúci pomieszczeÒ parteru i 1 piÍtra budynku przedszkola";"przebudowa";"2015-04-07";"10697/15";"2158/15";"2015-05-07";2015;4;"2015-04-01";23;"2015_04";"Wiosna";16,898065;51,1644249
"21113";1103;"";"";"Sienkiewicza Henryka 102  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-09";"7238/15";"2159/15";"2015-05-07";2015;3;"2015-03-01";44;"2015_03";"Wiosna";17,0593335;51,1161774
"21114";1104;"";"";"Kwiatkowskiego Eugeniusza  ";"zbiorniki,silosy i bud.magazynowe";"budowa centrum logistycznego wroc≥aw";"nowe";"2015-04-29";"13660/15";"2160/15";"2015-05-07";2015;4;"2015-04-01";7;"2015_04";"Wiosna";16,9575652;51,0648122
"21115";1105;"";"";"Drzewieckiego Stefana  40-46 ";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie budynku wielorodzinnego";"remont";"2015-04-22";"12622/15";"2169/15";"2015-05-08";2015;4;"2015-04-01";13;"2015_04";"Wiosna";16,9691289;51,1237943
"21116";1106;"";"";"Sienna 6 ";"bud.mieszkalne jednorodzinne";"budowa przy≥πcza gazu";"przy≥πcze";"2015-03-19";"8752/15";"2171/15";"2015-05-08";2015;3;"2015-03-01";37;"2015_03";"Wiosna";17,1232141;51,1368074
"21117";1107;"";"";"Piwowarska  26  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-24";"9296/15";"2172/15";"2015-05-08";2015;3;"2015-03-01";34;"2015_03";"Wiosna";16,911219;51,170184
"21118";1108;"";"";"Bora-Komorowskiego T. Gen 6 ";"rurociπgi kanalizac.sieci rozdzielczej";"budowa i przebudowa kanalizacji deszcowej";"nowe";"2015-04-14";"11589/15";"2173/15";"2015-05-08";2015;4;"2015-04-01";19;"2015_04";"Wiosna";17,1193473;51,1569159
"21119";1109;"";"";"Strzelecki Plac  ";"ulice i drogi pozosta≥e";"przebudowa oúwietlenia drogowego";"przebudowa";"2015-03-30";"10014/15";"2175/15";"2015-05-08";2015;3;"2015-03-01";30;"2015_03";"Wiosna";17,028297;51,1222702
"21120";1110;"";"";"åwieradowska 3 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej,c.o.ic.w w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-04-14";"11554/15";"2177/15";"2015-05-08";2015;4;"2015-04-01";19;"2015_04";"Wiosna";17,034433;51,077113
"21121";1111;"";"";"Inøynierska  56 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2015-04-15";"11856/15";"2180/15";"2015-05-08";2015;4;"2015-04-01";18;"2015_04";"Wiosna";16,984825;51,093829
"21122";1112;"";"";"Rubczaka Jana 1/3";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-03-16";"8160/15";"2182/15";"2015-05-08";2015;3;"2015-03-01";40;"2015_03";"Wiosna";16,8701679;51,1434343
"21123";1113;"";"";"Chorwacka  80  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego-wydzielenie dwÛch lokali mieszkalnych w budynku wielorodzinnym";"przebudowa";"2015-01-20";"1647/15";"2184/15";"2015-05-08";2015;1;"2015-01-01";79;"2015_01";"Zima";17,0250929;51,1396639
"21124";1114;"";"";"Kajakarzy  ";"rurociπgi wodociπg.sieci rozdzielczej";"budowa sieci wodociagowej";"nowe";"2015-03-02";"6404/15";"2187/15";"2015-05-08";2015;3;"2015-03-01";50;"2015_03";"Wiosna";16,9671216;51,1762113
"21125";1115;"";"";"Katedralny Plac  16 ";"bud.kultu religijnego i czynnoúci religijnych";"remont budynku muzeum";"remont";"2015-04-03";"10683/15";"2188/15";"2015-05-08";2015;4;"2015-04-01";26;"2015_04";"Wiosna";17,047365;51,1146399
"21126";1116;"";"";"Jarno≥towska  27 ";"bud.mieszkalne jednorodzinne";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-02";"10412/15";"2189/15";"2015-05-08";2015;4;"2015-04-01";27;"2015_04";"Wiosna";16,8555705;51,1207482
"21127";1117;"";"";"Piwnika-Ponurego Jana Mjr  79 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnetrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-23";"9170/15";"2190/15";"2015-05-08";2015;3;"2015-03-01";35;"2015_03";"Wiosna";17,0385376;51,1078852
"21128";1118;"";"";"PÛ≥nocna  15  ";"linie elektroener.i telekom.rozdzielcz.";"budowa stacji trafo";"nowe";"2015-04-21";"12453/15";"2191/15";"2015-05-08";2015;4;"2015-04-01";14;"2015_04";"Wiosna";16,9339248;51,1666444
"21129";1119;"";"";"MiÒska  36 ";"bud.handlowo-uslugowe";"remont konstrukcji dachu w pawilonie";"remont";"2015-04-29";"13578/15";"2192/15";"2015-05-08";2015;4;"2015-04-01";8;"2015_04";"Wiosna";16,9429519;51,1018938
"21130";1120;"";"";"WyszyÒskiego Stefana Kardyna≥a 103 ";"bud.o trzech i wiÍcej mieszkaniach";"remont elewacji szczytowej i podwÛrzowej wraz z dociepleniem budynku mieszkalnego";"remont";"2015-03-09";"7233/15";"2193/15";"2015-05-08";2015;3;"2015-03-01";45;"2015_03";"Wiosna";17,0530395;51,122506
"21131";1121;"";"";"Wojrowicka  33  ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-03-20";"8857/15";"2194/15";"2015-05-08";2015;3;"2015-03-01";36;"2015_03";"Wiosna";16,956146;51,11387
"21132";1122;"";"";"Braniborska  14 ";"bud.handlowo-uslugowe";"przebudowa czÍúci powierzchni 2 kondygnacji handlowej na powierzchniÍ biurowπ w budynku galerii ""domar""";"przebudowa";"2015-04-22";"12708/15";"2195/15";"2015-05-08";2015;4;"2015-04-01";13;"2015_04";"Wiosna";17,013989;51,110585
